,business_id,cool,date,funny,review_id,stars,text,useful,user_id
165,RADloW1UROUn4FJFU4JJNg,1,2011-10-29,0,-4BMAgivIQ7hj3ca_Wnapw,4,"I know St. Lawrence market is full of great food, but I never would've thought that tucked way in the back of the building I'd find something quite like Buster's Sea Cove.

Keep in mind though, this takeout shop isn't Rodney's or Oyster Boy, and I'm definitely not trying to convince you that it is. In fact, Buster's Sea Cove isn't even in the same boat. At Buster's, you won't find soft lighting, romantic ambience, or table-side service, but what you're pretty much guaranteed to find, is some killer seafood served up really, really quickly.

Fresh-made fish and chips are the staple in this place, but they've got so much more than that. Their huge menu has everything from crab cakes and clam strips to fried oysters and fish-topped salads. And their fish-type sandwiches, something that they happen to do really, really well, are outstanding. I'm not talking about your standard old fried-fish-on-a-bun here; Buster's rivals the best seafood takeout places with crab cake paninis and seared tuna melts sandwiches.

But don't overlook the fish and chips either. This little takeout stand easily delivers one of the best plates of the stuff in the city. They've got a few varieties of fish to choose from, and each of them is served up expertly battered and crispy. Each plate of fish and chips also comes with in-house made fries and a killer slaw.

Buster's also has a few other options you wouldn't expect from a takeout stand. Grilled swordfish, seafood bisque, rainbow trout, even octopus to name a few. It ain't fine dining by any means, but they truly do push the limits of what takeout is both in quality and selection.

Chances are though, once you get your food you'll be spending most of your time searching for a place to eat it. Busters only has 4 tables or so scattered around in front of the counter, but if those are full-and they probably will be-you're on your own. There's an exit close by to the Market's back patio and parking lot where most of Buster's customers end up, but trust me, if it's a nice day out, that'll fill up pretty quick too and you'll be left looking for a place to eat your by-then-getting-cold food.

Truth be told though, even if you're standing out back of the market among parked cars and alleyways, it won't matter all that much. You might not even notice. Whether it's a crab cake sandwich or plate of fish and chips, the food at Buster's is just that dam good.",2,YHWsLBS8jzZiPjKHMFOaAA
529,s7Pj1mNYqRTGNOXLOiBafw,0,2015-12-21,0,HaAtesB8T7L2ugTm_WDnuA,4,"I've been twice and was glad that the food was good both times. The prices are decent for the entertainment district and the quality of the food. 

The zucchini fritti was good but a bit too oily. 

Arancini came in 3s and it was nice for sharing. Not a must try though.

The prosciutto pizza was good. The crust was very thin so if you like thin crust, you may enjoy this.

Overall, pleasantly surprised and would prefer to come here over some of the other ""nice"" restaurants in the area.",0,UGW-9bbBEB3eP1o6mWD_WA
217,Daasejc2-RV-MxEKpPjXtA,0,2013-01-15,0,jCCOxXAfgyX1Vdx_R6UBhQ,3,"Great place to watch a game.  On Sundays they have a make-your-own Bloody Mary bar which is outstanding.  They are also cheap-- $4 (I think) and also have a Mimosa special.  

I have not eaten a meal here.  I have had the pimento cheese dip (which was an awful consistency-- think not-all-the-way melted Velveeta), I have seen the wings, and had a various assortment of fried bar food.  It was all fine.  My friends thought the burger was delicious-- both were suffering from the liquor flu so I am not trusting their judgment 100%.

The service here has never been good.  

The location works.  The back patio is fun (has its own bar) and the Bloody Mary bar is fun.  This is a place to go and drink, not go to eat.  And don't be surprised if you have to get your own drink from the bar because your server is no where to be found.

Maybe I am just disgruntled.  I miss the Press box being here...",0,OQT9DjfBrzrwOEdVJjuYIA
804,EJmiKQKlWfY-0iVlya7FOQ,2,2011-04-29,3,8ZMhRRoj3TEq32TQkGfgIA,2,"I went to Z-Teca for the first time a few weeks ago after being really excited to try it out. Unfortunately, as with most over hyped oversold places, once I did try it, I was really disappointed.

Service was friendly but the flavour was lacking. It felt like I had gone to Chipotle, but so much worse. The rice and vegetables were boring, and rice was in copious amounts. Beans are optional/extra? What is up with that? It's a burrito!

I doused my burrito in hot sauce to give it some flavour, and vowed to find some where else to go next time I was hungry in Fairview Mall.",5,YgavGxfAdjhkkbwlAY_9ZQ
473,G6EkDTXZ6zMUovg7JTG4YQ,0,2014-07-01,0,MB4rRTjU-urXQ5ri9JRVwA,3,"1. Pad thai
- Not ketchup-based or too sweet. Mine was salty but it would've been good if it was less salty. Not spicy. Comes with shrimp and chicken. 

2. Vermicelli with spring roll, shrimp on sugar cane
- Spring rolls were small and over-fried. Shrimp on sugar cane was bigger than other places.",0,UGW-9bbBEB3eP1o6mWD_WA
671,YmFkrylzWy4vmNFkWk-I0g,0,2013-06-02,0,TQWtHKbIye6iw7x6FHd1hg,5,"Pretty cool place.  Because I checked in and got 15% off for doing so, I am switching my 4 star to a 5 star.  The food was great and I love places that give yelpers a deal!",1,q3AiAe-AcpDrNsdZf8nCvQ
505,f0zHPEwKLf3Aguf_IDemRQ,0,2014-06-21,0,pSA46ixR4LqnPPVKdJFuVg,2,"I thought the the name of the place was clever. The words ""noodle"" and ""face"" sound the same in Cantonese. And repeating a noun in Cantonese is somhow parents would talk to their children. 

1. Jiajiang mien
- Not a lot of jiajiang sauce

2. Spicy noodles
- Noticeable amount of heat. Definitely big enough to share between 2 people with an average appetite. 

Overall:
Would rather head to Chinatown for noodles. Not a lot of seats, looked like under 50.",0,UGW-9bbBEB3eP1o6mWD_WA
880,d7Jgj1h_MILumtsTlb2aXA,0,2014-11-02,0,1pf5Yo1piTg-Pv9kZJ10SA,5,"Great place for kids to learn how to swim. The pool is warmer than the YMCA pool which kids love. Kids can swim year long and not be cold. When they get out of the pool the whole room is warmer and the showers are nearby. The facility is clean and the workers are friendly.  Kids learn at their own pace so don't expect your kids to be like Michael Phelps after they finish their summer classes. 

I recommend year round classes if you want your child to be good at swimming. 2 months of class is not enough to make them great swimmers. I highly recommend this place for learning how to swim.",2,qr9hmaIxq1z9ycgT28PpRw
330,M2E6gfRD1toJFgR0UumddA,3,2010-11-15,0,51L4yFwq6KKV7VdAxrG_bw,5,"I had a great experience at the Wind store today.

Honestly, the store was a madhouse when I got in. There were over a dozen customers inside and 4-5 customer service agents in the store.

But, I waited only around five minutes to talk to someone, and in a little over 15 minutes I was set up with a new account, with the plan I wanted (at 50% off for 6 months) and a new phone (on WindTab). 

Daniel S was super helpful, gave me all the pertinent info I needed, answered my questions, and hooked me up with a phone number I might actually be able to remember. Everyone working in there seemed friendly and approachable, so that's a plus.

That is what customer service should be like. 

Overall, I was really satisfied with the customer service I recieved, and so far the coverage has not been an issue (for me). I haven't seen ""Wind AWAY"" at all yet. Surprisingly enough, I can use my new phone in places I couldn't use my Rogers phone (like... the elevator in my office building...)",7,YgavGxfAdjhkkbwlAY_9ZQ
705,WWOCqk1Vh605xP-lcb9lhA,0,2013-01-31,0,sZsyHJQvluH2dck_0lqarw,4,Seafood lunch red curry plate.  Awesome. Tiny little place but clean and comfortable atmosphere.  As soon as I walked in I smelled good food!  They have free wifi and waitress was really nice!,2,q3AiAe-AcpDrNsdZf8nCvQ
210,9flxU7AaMAGlSp16kI9jdA,0,2012-08-18,0,tAvLRntFoaPFgho-9vNmKg,4,"I love Dr. Sowell and all of his office staff.  I could not find it in me to give a dentist 5-stars.  I dread, and I do mean, DREAD going to the dentist. 

His hygenists are awesome.  Melissa is my favorite.  HIs front desk staff is wonderful.  For those suffering from severe dental anxiety, he will give a magic pill 30 minutes prior to any work to be done.  I have not done this... yet.

He also sees well-behaved children. That said, he sees 2 of 3 of mine ;) and is great with them.

--their reschedule policy is difficult-- don't cancel appointments!",1,OQT9DjfBrzrwOEdVJjuYIA
982,j_PL_u4SWW1LoEd2dCu0Iw,0,2010-01-07,0,JQR9PRDcnFSr6doIcg28rQ,4,"One night i was craving pizza ""chicago style"" and remembered driving by this pizza place and it had recently opened.  There were quite a few cars there so i decided to stop and give it a try.  It is very nicely decorated, staff greeted us right away.  There are TV's in each booth so you feel like your at home.  The Pizza was to die for, we absolutely loved it and it is now our weekly stop.  You won't be disappointed!",1,5qz4ICJWJNAEt-vl5yHq_w
938,nsDDx67UwXJvbkNdoXHmIQ,1,2008-08-27,0,Dkl2s5_FxH1U0OvybS263Q,4,"Ok, normally I like to support local over big chains, but I've always had a good experience at this PetSmart. The cashiers are always friendly, the store is clean, and most of the time I can find what I need (minus one time they were out of vitamins). I wish they had more organic and natural products, but since I feed my dogs mostly fresh food, this isn't an issue. They have a great selection of holiday items, so I am looking forward to what they have this year! And I've had no problem returning items if I needed to. Plus, they have adoption drives!",1,dNNhk8urecrV_otn7kiziA
316,thlQQwjsT6RmoqzoD87UqQ,0,2013-02-16,0,tS-Yzg6ptY3jKsufVWc_9w,5,"I absolutely love this place!  By far the best salon I've ever been to!  Yes it's pricey, but they disclose all the charges to you before they start their work.  I've been screwed over multiple times by hair salons, but they are very honest upfront about their prices.  I spent a lot on my hair, but I was also box dying it for several months which they had to correct, and I didn't have a hair cut in six month prior to coming here.  Jenn did my hair, and she did an excellent job.  Some may not like that there were passed off to different people, but I didn't mind it at all, it gets things done much faster.  The essentials are done by the person you are originally set up with.  I bought a lot of product, which I was given an awesome discount on, and Jenn put some of the red hair dye in my conditioner while sending me home with gloves as well!  I don't care what anyone else says, I would totally recommend this place!",1,Rr4nRgrl3JVJPdDSz4__PA
49,F9cXFXk60E2sz_YTSCFp_Q,0,2016-06-18,0,tVUDpVAL1eb9BxUwRgJzyA,3,"Drive thru: I guess it's opposite day at the drive thru.  Apparently a 'no, thank you' to 'do you want some ketchup' means 17 (I counted) ackets of ketchup for 1 order of fries. Less a star because I'm not a fan of people being wasteful. I know it's just a little thing, but it irks me.",0,0pf5VuzE4_1pwj5NJHG5TQ
972,cBoFYIJQztZNaNjMS4xmNA,0,2016-03-16,0,mK9Z7wdt87Xv2Ov-xVDeHg,1,"Absolute worst nail salon experience of my life, I will never go back. I urge everyone to choose a different place to get their nails done for the following reasons; firstly she gouged my cuticle super deep as soon as I got there, it was bleeding profusely, dripping down my arm and onto the counter (which she didn't clean up the whole time) and her response to this was to give me a curt ""oops"" then squeeze rubbing alcohol directly onto the cut. Next I told her I wanted the shape to be between almond and stiletto (so pretty pointy but on the shorter side) as I'm watching her file my nails I have no idea what she's doing; she finishes and they're all oval. After phrasing it about six different ways she finally got that I wanted the tips sharper which prompted her to roll her eyes and say ""that's not almond"" uh yes it is. As she was refiling them she messes one of them up and has to take the whole nail off and start again from scratch! The whole time she kept forgetting about the open wound on my hand and would buff and file right over it (which hurt like a bitch) which caused it to rip open again bleed more, I barely even got an apology. Next was the colour fiasco, upon arrival I had chosen a lilac colour with a light pink for the accent nails, she paints the ring fingers first then when it's time to move on the lilac she discovers that it's dried up so she gets up grabs a totally different purple off of the shelf and just starts painting, I grabbed my hand back and asked if I could choose a different colour which prompted an explanation about how the lilac was old, which I already understood I just wanted to choose something totally different. So she throws the chip wheel at me and says ""hurry up"" now I was already at the point of trying not to scream or walk out before and that almost tipped me over the edge (she even pointed out how I was sweating, well yeah I'm trying really hard to not have a freak out) so I pick out my other colour, a grey, so she goes to retrieve it, she comes back starts to paint my nail and it's an orange colour?!? I ask about it and she replies ""oh that colour was discontinued this one is the same number though"" can somebody please explain to me how that makes sense. Yet again I ask to pick a different colour which got a similar response as the first time, finally I pick out a different grey and she finishes painting them. Once that was done she refiles my nails after the polish was already applied(?!) I almost asked to speak to the manager after it was all done but I just wanted to get the hell out of there so I settled up (it cost about $20 more than the usual place I go) this whole time I was perfectly polite and externally calm I even tipped her a little bit because as a server I know what it's like to rely on tips. I only went because this place had such good Yelp reviews, so I feel as if it's my duty to save anyone else considering this place it's worth 0 stars and as a veteran of acrylic nails I know when things aren't right. As a bonus not even two weeks later I had a nail break off, ridiculous.",6,ykP8KSxQJzg5akl05KXcVw
932,f5lAnpNYukWYi22TCO1HVA,0,2008-08-06,0,0txptKvnnQY0oACr-ez0FQ,2,"I have mixed feelings about this place. I love the concept, but the owner seems to only provide good customer service to his ""important"" customers. I've been in here several times, and each time I felt as though he didn't really want us there. My dogs are well behaved, and I've promoted his ice cream socials (and told him so) but I still felt as though I was not welcomed. I may not be as regular as some customers, but I still deserve good customer service. I'm not willing to pay high prices if I don't get good treatment. I want to support his business since he is local, but apparently he doesn't want my business.",4,dNNhk8urecrV_otn7kiziA
106,pR9HHzbUdZ0Gt80_3NmmQw,0,2016-08-05,0,sJybnuOiOY9yb3WwdQuTTA,5,"I'm not good at explaining how I want my hair since I always change it up every time I see her, but she is always on point! My hairdresser for the past 3 years and I have never left disappointed!! Xoxo",0,Yy_iGXxLpL6tYDQoE-6XVg
456,A-KVm7iKLOe1X1yAQP13FA,0,2015-03-28,0,9LbjHzW8YzMRCmC4cHNlbQ,2,"Overall: Unless I was in the area, I wouldn't go out of my way to go back. 

Service: Our food took a while to arrive but they all came around the same time. 

Food: I liked the dosa and curries. My mango lassi was room temperature.",0,UGW-9bbBEB3eP1o6mWD_WA
313,ObA-QNMqnv9X9g06zoDP3Q,0,2011-06-14,0,CqXpUDDdnes8E1cVAXJ--g,5,"I love the powter puff boutique. Everything there is super cute and their is something for every budget. I bought the best blue ruffle dress for $50 and a gorgeous necklace for $23. I get nothing but compliments on both. Sometimes the stock is low, so I try to check facebook first to see when new stock has come in. Brooke is amazing, and super super helpful. I can't wait until my next visit to see what's new!",0,G48saj2SXOgP4BAUabIPAg
684,l1EzeGkWmLzAf9F1bAlFRQ,1,2012-12-26,3,EHu9EYXSx7Aen0XSwv2wbg,5,"Love this pizza!  Very close to the style back home in jersey!  People are cool, too!",1,q3AiAe-AcpDrNsdZf8nCvQ
794,XXW_OFaYQkkGOGniujZFHg,0,2013-12-04,0,XxsMdJl8OTgeq5iEhp4JLQ,5,"this is for the fireside lounge.
great place to finish the night off or start it.  the appetizers were large portions and the well drinks were also great.  it has a old las Vegas feel to it",1,D1_nrBr4dOrs7M82OaBRwQ
627,dLEQ5BDAXWMjrC7XHwHbQQ,0,2013-03-18,0,dMBcrImAIPms06PxViZ-7A,5,"I had a vacant rental house with pet odor that a competitor carpet cleaner washed twice to eliminate the odor throughout all of the carpets.  Desperate not to have to do new carpeting, I found Spotless Carpet Care on the internet and called Steve.  He came over right away and knew exactly how to search for the problem spots using a black light (the prior cleaning company was not trained with this technique).  He found nothing on the surface, as the carpet had been previously washed but gave me a great deal to wash it on his own, as he had high confidence it would work.

When he came to clean, he was on time and very professional.  The cleaning was very thorough and brightened quite a bit, even after the previous cleanings.  I would definitely recommend him for pet owners or landlords that have to clean carpets after someone with pets leaves the property.",0,vc-VfW7-Q7JmHzA6bTLHyA
645,qQvHYQ1uocuEnFcUdhxV_g,0,2015-06-27,0,p3BRsQiB1McaSD1kxT0NbQ,5,"I took my kids here, because I was excited about their menu, and I was craving fish tacos, the crew at pub chip are awesome and the food was off the charts, my tacos were super fresh and my kids loved their food.  I plan to make many future visits.",0,ZaN_gdRNcixoocfnldhiVg
432,vvHr2uKKIhfxVk-fYDmX9Q,0,2017-04-01,0,_5rlmreTSW0FVHvdJluRyg,1,This Del Taco is just sad. We have been here twice using the drive thru and they have failed to give us hot sauce. Come on get your stuff together. I was gonna give you no stars.,1,GrgjO23ba8soKwyW6BECuw
444,yA8iKH7GNFzA8jgyvjAg3g,0,2016-02-14,0,PBnRZZOW7YH4aho_EkqvWg,2,"The games are cool. But if you want customer service this is NOT the place.. They really need to understand of they continue ""I could careless attitude"" there going to lose there loyal customers..",2,WOy3Zh3FrRJfOH_DvX97xA
354,c6f8wBjPLDzyubEBqgcMnw,1,2012-11-14,0,3pPmYHmobYxEBUJqw7CvgA,5,"I went back here this weekend and had a pretty great time. The staff are friendly, the cafe was busy but the line moved quickly, and our soy lattes were delicious.

I still love this place, and I still wish I was closer to them because I'd drink their coffee more often. Staff are so nice, and seem to like working there and with each other. That makes a huge difference to the whole coffee experience. 

There are no vegan baked goods, but it doesn't matter, because their coffee is good enough to stand alone. (though you know... I wouldn't be sad if there was a vegan cookie or two someday...)",2,YgavGxfAdjhkkbwlAY_9ZQ
754,-LRlx2j9_LB3evsRRcC9MA,0,2017-10-07,0,kUqPsZmWwLIMSstGHhWssA,5,The vet took the time to explain what was possibly going on with my dog. Staff was friendly. Pricing was good. I will be going back for my vet needs in the future.,0,VgaYZ7004pTwEDSDWR6u4Q
954,K6fYrrTorlpXmqutRcrHzg,0,2011-04-05,0,V8-exiXirxKwshtnvZxqZA,5,"The food was AMAZING! I got the steak ""hand-held"" with a homemade bleu cheese sauce. It was unbelievable and the beer selection was great. If you get Mac and cheese and like heat, try adding just a touch of siracha sauce, two-thumbs up. The plates were moderately priced but a little steep if you were expecting pub prices, $14 for my sandwich. Good for me though I had bet my friend before we went in about the quality of food and I WON!! the food was great, wish I had a local bar like that in my neighborhood",0,8HFAnnpgdOyQbSwCU8GclA
990,_mUA8LjS5fQUk0oKT6u3NQ,0,2016-10-03,0,iepaFoVdFQQUEUC086Kxtg,5,Working with Shawna was great she was able to narrow down what we had no clue of what we wanted and we had to choose between three and absolutely loved and are enjoying our new bed. We never realized the sleep would be so much better. We would highly suggest going there.,0,ywjqPgnMrDZKOhA33v92Cw
308,_n7WS5jqFs89WHOINineqg,2,2014-07-11,0,hNAith0lrpt9DTM1iEESaw,3,"I want to start out by saying I'm going to give this place a second try for sure.  But if my yelps aren't honest they don't mean anything.   So here we go.

The space and view is excellent.  Great vibe and view.  The problems started with my order.   I ordered the quiche of the day and sat down.   15 min pass and they came to my table and said they were out of what I ordered.   I switched to what's left, no problem.  Another 15 min passed and I went to the front and they told me it was a very busy day and that it was almost ready.  (It was less busy than an average lunch rush at most places I have been in town.) When I finally got the quiche it was cold and blah.   I hope to try again and experience what everyone is talking about.  It stands on 3 stars for being a cool hang out.",5,FHwl6kaKdD5-KAnfVb_pKQ
530,qsCoUN2TRL47ucTzo9D6xA,0,2014-07-03,1,8u3QdC0s0dUb5hrspfiRMg,3,"1. Maki set
The maki sets contain large rolls but the rolls are similar so it almost feels like you ordered one type of roll. 

2. Sashimi boat
- Each piece was thick and evenly sliced 

Service
Great staff 

Decor
There are individual rooms with curtains or tables in the main dining area. 

They take reservations but we've never had to wait. The location is not the best but there is lots of parking.",1,UGW-9bbBEB3eP1o6mWD_WA
34,LFxa9cAfKY_OlALN8sArgQ,2,2016-11-18,0,HkSebQqJmaCpodIdb_S6lQ,3,"I shop here mostly because i live in Brampton. Great customer service, well stocked and clean. 
But, beware of parking routes and stupid drivers. Gets hectic at busy times (weekends) so avoid. 'New' Canadian customers are rather rude and ignorant..so i go to Miss. or Vaughan locations when i can. You will notice the difference.",1,zx_Op2OAOM_fRic9tU-jqA
724,Rud4J5Hsjn_jjU9IaQ0Dpw,1,2012-05-24,0,bKOvYg4vMVSjxYIwHUPQbQ,4,"Went here to celebrate my anniversary. Food was good. But not lick the bowl clean good. 

For the amount of money we spent I think we could have done better. But the meal was fine. Service was great. 

Dessert is to die for. Pound cake & chooclate fondue. Enough said! 

I agree with other posters who suggest just going for dessert. The food isn't worth the price.",3,WgbbxTRIy7MwDKn7nL5WKQ
634,3PsmvwxetLz1Tzb-6mNhgA,0,2014-11-10,0,Obb6cDphtELEWuixLif4vw,5,"The food is really good, try the beef enchiladas with hot sauce go set at the bar when the mariachies are playing drink a corona eat some chips and just enjoy yourself.",0,qA3KOuO5_mYC6xphlkn7zQ
459,r2qLNZaYTZKjvVXfXB1BLQ,0,2015-12-21,0,uGaXxtYMvHS4hVqkSmpB_w,3,"I liked my thin noodles and beef short ribs. The broth wasn't oily which was good. The tofu snack was ok, but not a must-get. 

I thought the shaved noodle was slightly too al dente for me but overall it was fine.

There's a Presotea inside but I didn't get anything this time.

Ordering from and iPad was easy and convenient for those who don't speak Mandarin. The menu is available in English and Chinese.",1,UGW-9bbBEB3eP1o6mWD_WA
483,4ixZ_8A1v-LOZJqdEkpb9g,0,2014-06-22,0,B_Skd9-ha2GHrxkyeWKm1g,4,"The McLean House was beautiful with many spots for wedding photos. The outdoor ceremony location was shaded by the trees so it's perfect for a late afternoon ceremony. There are many nice rooms for photos inside the house. 

The reception room was small so it's great for an intimate wedding. The lighting is mixed due to big windows on one end of the room. 

The staff was accommodating and took care of us (wedding photographers). The food was made well. Chicken was not dry and vegetables were fresh.",0,UGW-9bbBEB3eP1o6mWD_WA
314,DblaHOPFkdqKNMXlSOzw7Q,0,2012-06-10,0,jKaehzMhYR5ztghbdcfWIQ,2,"I brought in two cats to get groomed today, they were extremely nice, fast to book, however when I got home I noticed a huge amount on them and they weren't finished drying. I expected one of the cats to still have shedding, however the other cat  gets groomed regularly. I noticed that they were using furminstors which I have been told isn't good for cats because it just pulls out more hair. I got home and brushed my normally groomed cat and I've never seen her so bad. I think they just pulled out the hair without trying to brush it out. I'm unfortunately disappointed. I will be going back to Petsmart. They did have a challenge with the other cat however because of the amount of hair. She looked like a different cat when finished. However in the past taking my other cat to get groomed I can pet her without getting lumps of hair or not seeing loose hair.",6,Rr4nRgrl3JVJPdDSz4__PA
652,nChi_8Gygb6NUMa_kg_tlQ,0,2016-06-24,0,A4kB6UC3H34PmtS-qegFyg,2,"My friend and I went here for lunch today. We got seated right away.. Took about 10 minutes for us to be greeted by our waiter. I ordered the curry beef stew and a honey dew slush. The curry had a good taste, but it had literally 2 pieces of meat and the rest was potatoes. We were done eating and we were waiting for the check... About 15-20 minutes.",0,60Z_adXWeE2rC2HDewnUVg
292,NYf9TKBKPpa1wkA_uwIlfg,0,2011-03-04,0,6rId0GkjJ_8_pULwN8RV0Q,4,One of my favorite places in Madison.  Tons of character with good food and drink.  Service is good.  Bar is very cool.,0,FHwl6kaKdD5-KAnfVb_pKQ
37,RyTEGJz5tG7zC73BdXt-cQ,0,2016-11-18,0,6lRnO0n3QdkSGlJLUQb15w,5,"Best veal sandwich ever ( i like rapini/ garlic top)...pasta, lasagna, chicken...all good. Good service, nice clean place, parking, good food= 5",0,zx_Op2OAOM_fRic9tU-jqA
239,--cZ6Hhc9F7VkKXxHMVZSQ,0,2012-12-19,0,4KbJXuf8H2pGQnUatmc1LQ,5,"Our family of five got the Latin Combo-- full rotisserie chicken, fried plantains, salad, yucca, rice and beans.  All was delicious! The salad, topped with avocado and dressed with a tangy ( read mouthwatering) dressing was delicious! The plantains were perfect.  The rice and beans were fantastic.  Yucca dipped in the hot sauce... Divine!  My hubs and children devoured the chicken... Rave reviews- even from picky miss.  We had leftovers and, seriously, for a family of five to eat this delicious meal for a whopping $2600. almost made me feel guilty. Almost.

We also had the tostones and guacamole as an appetizer. Perfectly fried. Tons of well made guacamole.  We may have found our Sunday night supper spot!

Small interior. I would not bring really young or really loud children here.",1,OQT9DjfBrzrwOEdVJjuYIA
908,9a3DrZvpYxVs3k_qwlCNSw,0,2010-07-05,0,1nIrMXZ63lQkMtAesuNyMQ,5,"Amazing wine list, fantastic pizzas with unusual toppings, and gnutella crepes for dessert.  It doesn't get any better.  Not to mention that the service is excellent and friendly, and the atmosphere is comfortable and welcoming, something that you don't usually experience in a place as hip as Cibo.  I get nervous going out to trendy places because I'm scared of getting dirty looks from rich people, but this was not my experience at Cibo.  Just sitting on their patio is a relaxing experience, what with the lovely foliage, glass of wine, and beardy waiter.  I always want to go back when I've got the cash.  Great for a date or special event.",2,vbe6VKvvOHn0BkqAhhmEmw
35,SpJYus_184M2TdT7t52rIA,0,2016-11-18,0,s9cpVj40VR_yl0lXbZQe6w,5,I trust my vehicles here. Comparable prices. Mike can always give me good advice. Work always done on time...clean. Never had to send back with any problems. My cars run great.,0,zx_Op2OAOM_fRic9tU-jqA
521,YHubCF0Ua0uC6HC2tm-arQ,0,2015-12-30,0,bbs_1e7fj6axj48c3YRBJg,3,"A small brunch spot.

Ordered the Smoked Trout Plate and Eggs Federal. The trout plate had a lot of trout and overall the meal was filling. 

The poached eggs in the Eggs Federal were overdone but the rest of the dish was good. 

Also got a house made root beer which was similar to a typical/common root beer but tastes more earthy.

We came at around 10am on a Tuesday (during the holidays) and we didn't have to wait for a table.",1,UGW-9bbBEB3eP1o6mWD_WA
325,nUVnnr5dYTXLLFwiCAp22Q,0,2012-02-08,2,ovXJotrA7x7kq8MyaIfEvA,5,"Today I successfully made a pillowcase. I'm so proud I had to tell Yelp. But seriously, I love this little store, and I'm sad that it took me so long to visit, but I anticipate visiting more frequently in the future.

I took the Basic Sewing Essentials class on a whim, and now I can't wait to take more. The classes are small (just 6 people) and easy to follow. The instructor was helpful, with good advice on troubleshooting machine problems, threading issues, and other sewing machine stuff. I left feeling like I had learned something that I could actually do again without  being confused. Karyn, the owner, was our instructor and came around regularly to check on everyone and offer help or advice.

There is a store dog, and initially, that was weird, but in a good way. I usually don't like dogs, but this one is laid back, friendly (but not too friendly) and spent most of her time on the couch in the back. 

The fabric selection is awesome. So many different colours and textures. They have fat quarters in various styles and colours, notions, patterns, and other supplies.

Really positive experience, and I would recommend it if you're looking for fabric, or if you're looking to start taking sewing classes.",5,YgavGxfAdjhkkbwlAY_9ZQ
414,Gaq3S9lmjXVcuDCZ8ulppw,0,2009-08-06,0,Cn6gKCsMCjapKE0AaPAWBA,5,"I just love sushi so I'm biased when it comes to sushi restaurants, however, Oyshi Sushi is my new fave in town! Ambiance is beautiful - they have a big Japanese mural in their private room ~ so lovely to look at.  Service is excellent ~ food is delicious ~ price is reasonable.  Highly recommended!!",0,AuIK5tF2GjO7SftHawTLKw
620,h2SA2bn6iBmxoe4W8iCYEg,0,2015-04-30,0,Lze-XxG6wk112h_dnmPwzQ,2,The food was good BUT the service was terrible. There was no spoon for my coffee; they ran out of spoons they said. The waitresses aren't too friendly either. They were busy with their cell; texting and I had to wait a while for my coffee to be refilled. I was pretty much ignored for most of the lunch. Won't go again due to poor services. Also my home fries were burnt/dry. Other than that..the egg Benedict was good.,0,CIWmICxK1NMixvIgb5nlAg
723,egXPYRWuMsw7p-feDrBjrw,1,2011-11-26,2,0Gt4cXuT7A0KZ_7nt-nU0g,4,"I've been a member here for 4 or 5 years.  I only pay $9 / month and the gym had everything I need... that is until I had a baby.  Look you know what you're getting at this gym.  It's kind of a no frills but cheap gym that's clean enough. So it worked for me during these past years.

the daycare hours that the gym are ok but the daycare workers don't change a baby's dirty diapers and instead page the parent which is disruptive to a workout.  Also the daycare hours (for me) don't start early enough.  So I'm sad to say I'm going to be switching to another gym probably at the new year.  

But I did enjoy working out at Fitness during the past 4/5 years.  And all the gym workers are so nice and quick to help out with any billing issues (of which I have had too many!).  So I am sad to be switching.  But need to so that I can work out around my & my baby's schedules.",4,WgbbxTRIy7MwDKn7nL5WKQ
235,8-ymYx-T2TGZ8n2p3ct-9w,0,2013-07-26,0,k-ga0YTNVe9Mmzze3lyMyA,4,"I love this hidden gem which also happens to be the oldest farmer's market in Mecklenburg county.  It is full of locally grown delicious produce!  Heirloom tomatoes, big boys, hot house, purple Cherokees... you name it, they have it.  In addition to the corn, peppers, peaches, berries, eggplants, etc... they also have jams and local baked goods.  Lastly, the Beverly's Gourmet meals to go are divine!  Vegan, vegetarian, and gluten-free options available.  The tomato pie is fabulous!  These are great meals to drop off when you have signed up to bring a meal to a friend and cannot find the time for homemade... these meals are homemade, just not in your kitchen!

They take a debit card.

Located next to CMC-Main, park in rear.",1,OQT9DjfBrzrwOEdVJjuYIA
